	Word	Frequency in Positive	Conditional of P(wi/positive)	Frequency in Negative	Conditional of P(wi/negative)
969	all	12	0.0011862396204033216	3	0.000578368999421631
970	hypocrite	1	9.885330170027679e-05	2	0.000385579332947754
971	seduce	2	0.00019770660340055358	1	0.000192789666473877
972	sleep	5	0.0004942665085013839	2	0.000385579332947754
973	watching	10	0.0009885330170027679	2	0.000385579332947754
974	turn	2	0.00019770660340055358	1	0.000192789666473877
975	lacks	1	9.885330170027679e-05	2	0.000385579332947754
976	starts	10	0.0009885330170027679	3	0.000578368999421631
977	failed	2	0.00019770660340055358	1	0.000192789666473877
978	pleasure	2	0.00019770660340055358	1	0.000192789666473877
979	almost	6	0.0005931198102016608	2	0.000385579332947754
980	yelling	1	9.885330170027679e-05	2	0.000385579332947754
981	legendary	2	0.00019770660340055358	1	0.000192789666473877
982	enthusiam	2	0.00019770660340055358	1	0.000192789666473877
983	cutest	2	0.00019770660340055358	1	0.000192789666473877
984	two-envelope	2	0.00019770660340055358	1	0.000192789666473877
985	out	38	0.003756425464610518	9	0.001735106998264893
986	casket	2	0.00019770660340055358	1	0.000192789666473877
987	newton	2	0.00019770660340055358	1	0.000192789666473877
988	felt	6	0.0005931198102016608	6	0.001156737998843262
989	code	2	0.00019770660340055358	1	0.000192789666473877
990	money	5	0.0004942665085013839	1	0.000192789666473877
991	moss	2	0.00019770660340055358	1	0.000192789666473877
992	bon	2	0.00019770660340055358	1	0.000192789666473877
993	having	10	0.0009885330170027679	5	0.000963948332369385
994	eastwood	1	9.885330170027679e-05	3	0.000578368999421631
995	zone	3	0.0002965599051008304	1	0.000192789666473877
996	tunnel	2	0.00019770660340055358	1	0.000192789666473877
997	toy	1	9.885330170027679e-05	3	0.000578368999421631
998	cup	2	0.00019770660340055358	1	0.000192789666473877
999	test	2	0.00019770660340055358	1	0.000192789666473877
1000	colonel	2	0.00019770660340055358	1	0.000192789666473877
1001	knowing	1	9.885330170027679e-05	2	0.000385579332947754
1002	realizes	2	0.00019770660340055358	3	0.000578368999421631
1003	lunch	3	0.0002965599051008304	1	0.000192789666473877
1004	zombie	2	0.00019770660340055358	1	0.000192789666473877
1005	behind	2	0.00019770660340055358	1	0.000192789666473877
1006	interesting	5	0.0004942665085013839	3	0.000578368999421631
1007	imdb	1	9.885330170027679e-05	2	0.000385579332947754
1008	aunt	2	0.00019770660340055358	1	0.000192789666473877
1009	walk	1	9.885330170027679e-05	2	0.000385579332947754
1010	photo	1	9.885330170027679e-05	2	0.000385579332947754
1011	wonder	1	9.885330170027679e-05	2	0.000385579332947754
1012	budget	3	0.0002965599051008304	1	0.000192789666473877
1013	on.	2	0.00019770660340055358	1	0.000192789666473877
1014	decent	2	0.00019770660340055358	2	0.000385579332947754
1015	shield	2	0.00019770660340055358	1	0.000192789666473877
1016	own	5	0.0004942665085013839	2	0.000385579332947754
1017	broader	1	9.885330170027679e-05	2	0.000385579332947754
1018	altogether	3	0.0002965599051008304	1	0.000192789666473877
1019	choice	2	0.00019770660340055358	1	0.000192789666473877
1020	emotional	4	0.00039541320680110717	1	0.000192789666473877
1021	brief	1	9.885330170027679e-05	3	0.000578368999421631
1022	complicated	2	0.00019770660340055358	1	0.000192789666473877
1023	its	20	0.0019770660340055358	7	0.001349527665317139
1024	bring	3	0.0002965599051008304	1	0.000192789666473877
1025	entire	9	0.0008896797153024911	4	0.000771158665895508
1026	detergent.	2	0.00019770660340055358	1	0.000192789666473877
1027	gets	28	0.00276789244760775	5	0.000963948332369385
1028	prefer	2	0.00019770660340055358	1	0.000192789666473877
1029	moving	2	0.00019770660340055358	2	0.000385579332947754
1030	.looking	2	0.00019770660340055358	1	0.000192789666473877
1031	edge	2	0.00019770660340055358	1	0.000192789666473877
1032	emily	1	9.885330170027679e-05	2	0.000385579332947754
1033	longest	2	0.00019770660340055358	1	0.000192789666473877
1034	regularity	1	9.885330170027679e-05	2	0.000385579332947754
1035	ethan	6	0.0005931198102016608	1	0.000192789666473877
1036	pissed	3	0.0002965599051008304	1	0.000192789666473877
1037	scenarist	2	0.00019770660340055358	1	0.000192789666473877
1038	cohesiveness	1	9.885330170027679e-05	2	0.000385579332947754
1039	issues	4	0.00039541320680110717	2	0.000385579332947754
1040	alan	3	0.0002965599051008304	1	0.000192789666473877
1041	arab	2	0.00019770660340055358	1	0.000192789666473877
1042	bikini	2	0.00019770660340055358	1	0.000192789666473877
1043	ridiculousness	1	9.885330170027679e-05	2	0.000385579332947754
1044	joy	2	0.00019770660340055358	1	0.000192789666473877
1045	susie	2	0.00019770660340055358	1	0.000192789666473877
1046	track	13	0.0012850929221035982	1	0.000192789666473877
1047	thats	2	0.00019770660340055358	1	0.000192789666473877
1048	notch	2	0.00019770660340055358	1	0.000192789666473877
1049	daft	2	0.00019770660340055358	1	0.000192789666473877
1050	begrudgingly	2	0.00019770660340055358	1	0.000192789666473877
1051	enjoy	2	0.00019770660340055358	2	0.000385579332947754
1052	settling	2	0.00019770660340055358	1	0.000192789666473877
1053	loving	2	0.00019770660340055358	1	0.000192789666473877
1054	here	7	0.0006919731119019375	6	0.001156737998843262
1055	easy	3	0.0002965599051008304	2	0.000385579332947754
1056	unhappy	1	9.885330170027679e-05	2	0.000385579332947754
1057	do	18	0.0017793594306049821	9	0.001735106998264893
1058	parkins	1	9.885330170027679e-05	3	0.000578368999421631
1059	early	2	0.00019770660340055358	1	0.000192789666473877
1060	who	38	0.003756425464610518	9	0.001735106998264893
1061	freud	2	0.00019770660340055358	1	0.000192789666473877
1062	clothes	2	0.00019770660340055358	2	0.000385579332947754
1063	close	2	0.00019770660340055358	2	0.000385579332947754
1064	ones.	2	0.00019770660340055358	1	0.000192789666473877
1065	absolutely	5	0.0004942665085013839	2	0.000385579332947754
1066	nevertheless	2	0.00019770660340055358	1	0.000192789666473877
1067	fatty	2	0.00019770660340055358	1	0.000192789666473877
1068	child	4	0.00039541320680110717	1	0.000192789666473877
1069	appear	2	0.00019770660340055358	1	0.000192789666473877
1070	wanted	2	0.00019770660340055358	1	0.000192789666473877
1071	bad	11	0.0010873863187030447	4	0.000771158665895508
1072	marriage	1	9.885330170027679e-05	2	0.000385579332947754
1073	difference	2	0.00019770660340055358	1	0.000192789666473877
1074	focusing	2	0.00019770660340055358	1	0.000192789666473877
1075	showcase	1	9.885330170027679e-05	2	0.000385579332947754
1076	pox	6	0.0005931198102016608	1	0.000192789666473877
1077	unwavering	2	0.00019770660340055358	1	0.000192789666473877
1078	suggests	1	9.885330170027679e-05	2	0.000385579332947754
1079	ramoray	2	0.00019770660340055358	1	0.000192789666473877
1080	swinging	2	0.00019770660340055358	1	0.000192789666473877
1081	plots	2	0.00019770660340055358	1	0.000192789666473877
1082	blue	2	0.00019770660340055358	1	0.000192789666473877
1083	assured	1	9.885330170027679e-05	2	0.000385579332947754
1084	goodacre	4	0.00039541320680110717	1	0.000192789666473877
1085	wants.	2	0.00019770660340055358	1	0.000192789666473877
1086	blank	2	0.00019770660340055358	1	0.000192789666473877
1087	itchy	2	0.00019770660340055358	1	0.000192789666473877
1088	triangular	2	0.00019770660340055358	1	0.000192789666473877
1089	soul.	2	0.00019770660340055358	1	0.000192789666473877
1090	freely	1	9.885330170027679e-05	3	0.000578368999421631
1091	selfishness	1	9.885330170027679e-05	2	0.000385579332947754
1092	rachel	103	0.01018189007512851	24	0.004626951995373048
1093	realistic	2	0.00019770660340055358	1	0.000192789666473877
1094	selleck	2	0.00019770660340055358	1	0.000192789666473877
1095	was	82	0.008105970739422697	31	0.005976479660690187
1096	mrs.	1	9.885330170027679e-05	2	0.000385579332947754
1097	straight	2	0.00019770660340055358	2	0.000385579332947754
1098	relationship	11	0.0010873863187030447	7	0.001349527665317139
1099	likely	1	9.885330170027679e-05	2	0.000385579332947754
1100	fact	6	0.0005931198102016608	2	0.000385579332947754
1101	festive	1	9.885330170027679e-05	2	0.000385579332947754
1102	world	4	0.00039541320680110717	3	0.000578368999421631
1103	the	1	9.885330170027679e-05	2	0.000385579332947754
1104	thanks	2	0.00019770660340055358	3	0.000578368999421631
1105	magnifier-hilarious	2	0.00019770660340055358	1	0.000192789666473877
1106	suggestion	2	0.00019770660340055358	1	0.000192789666473877
1107	sofia	2	0.00019770660340055358	1	0.000192789666473877
1108	holes	1	9.885330170027679e-05	2	0.000385579332947754
1109	c'mon	2	0.00019770660340055358	1	0.000192789666473877
1110	looking	3	0.0002965599051008304	1	0.000192789666473877
1111	'susie	2	0.00019770660340055358	1	0.000192789666473877
1112	phenomena	2	0.00019770660340055358	1	0.000192789666473877
1113	showed	3	0.0002965599051008304	3	0.000578368999421631
1114	gay	2	0.00019770660340055358	3	0.000578368999421631
1115	sleeping	1	9.885330170027679e-05	2	0.000385579332947754
1116	door	2	0.00019770660340055358	1	0.000192789666473877
1117	given	9	0.0008896797153024911	8	0.001542317331791016
1118	typical	2	0.00019770660340055358	1	0.000192789666473877
1119	wrong	4	0.00039541320680110717	3	0.000578368999421631
1120	passing	2	0.00019770660340055358	1	0.000192789666473877
1121	up-sex	2	0.00019770660340055358	1	0.000192789666473877
1122	giver.	2	0.00019770660340055358	1	0.000192789666473877
1123	obligated	3	0.0002965599051008304	1	0.000192789666473877
1124	strange	3	0.0002965599051008304	2	0.000385579332947754
1125	disease	2	0.00019770660340055358	1	0.000192789666473877
1126	struggling	1	9.885330170027679e-05	2	0.000385579332947754
1127	counterpoint	2	0.00019770660340055358	1	0.000192789666473877
1128	embarrassing	1	9.885330170027679e-05	2	0.000385579332947754
1129	prevents	2	0.00019770660340055358	1	0.000192789666473877
1130	consists	2	0.00019770660340055358	1	0.000192789666473877
1131	walks	1	9.885330170027679e-05	2	0.000385579332947754
1132	they	58	0.005733491498616054	8	0.001542317331791016
1133	happens	4	0.00039541320680110717	3	0.000578368999421631
1134	juan	2	0.00019770660340055358	1	0.000192789666473877
1135	storms	2	0.00019770660340055358	1	0.000192789666473877
1136	our	4	0.00039541320680110717	4	0.000771158665895508
1137	have	51	0.0050415183867141165	17	0.003277424330055909
1138	date	13	0.0012850929221035982	3	0.000578368999421631
1139	familiar	2	0.00019770660340055358	1	0.000192789666473877
1140	tried	1	9.885330170027679e-05	2	0.000385579332947754
1141	phoebe	58	0.005733491498616054	15	0.002891844997108155
1142	slave	2	0.00019770660340055358	1	0.000192789666473877
1143	plans	2	0.00019770660340055358	1	0.000192789666473877
1144	stoned	2	0.00019770660340055358	2	0.000385579332947754
1145	overhears	2	0.00019770660340055358	1	0.000192789666473877
1146	things	11	0.0010873863187030447	3	0.000578368999421631
1147	sexy	2	0.00019770660340055358	1	0.000192789666473877
1148	t	3	0.0002965599051008304	1	0.000192789666473877
1149	library	2	0.00019770660340055358	1	0.000192789666473877
1150	heckles	5	0.0004942665085013839	1	0.000192789666473877
1151	kisser	2	0.00019770660340055358	1	0.000192789666473877
1152	church	1	9.885330170027679e-05	2	0.000385579332947754
1153	audrie	1	9.885330170027679e-05	2	0.000385579332947754
1154	honor	2	0.00019770660340055358	1	0.000192789666473877
1155	caretaker	2	0.00019770660340055358	1	0.000192789666473877
1156	expect	3	0.0002965599051008304	1	0.000192789666473877
1157	cutting	2	0.00019770660340055358	1	0.000192789666473877
1158	accustomed	2	0.00019770660340055358	1	0.000192789666473877
1159	drake	5	0.0004942665085013839	1	0.000192789666473877
1160	episode.	4	0.00039541320680110717	2	0.000385579332947754
1161	fifth	1	9.885330170027679e-05	2	0.000385579332947754
1162	revealing	1	9.885330170027679e-05	2	0.000385579332947754
1163	richard	19	0.001878212732305259	1	0.000192789666473877
1164	leah	2	0.00019770660340055358	1	0.000192789666473877
1165	movies	4	0.00039541320680110717	2	0.000385579332947754
1166	ugly	2	0.00019770660340055358	1	0.000192789666473877
1167	rewatching	3	0.0002965599051008304	1	0.000192789666473877
1168	raised	1	9.885330170027679e-05	2	0.000385579332947754
1169	writing/acting	1	9.885330170027679e-05	2	0.000385579332947754
1170	shall	2	0.00019770660340055358	1	0.000192789666473877
1171	cons	2	0.00019770660340055358	1	0.000192789666473877
1172	pilots	2	0.00019770660340055358	1	0.000192789666473877
1173	not	40	0.0039541320680110716	23	0.004434162328899171
1174	writes	3	0.0002965599051008304	1	0.000192789666473877
1175	scary	2	0.00019770660340055358	1	0.000192789666473877
1176	retorts	2	0.00019770660340055358	1	0.000192789666473877
1177	cause	3	0.0002965599051008304	1	0.000192789666473877
1178	taking	6	0.0005931198102016608	4	0.000771158665895508
1179	lovers	2	0.00019770660340055358	1	0.000192789666473877
1180	male	2	0.00019770660340055358	1	0.000192789666473877
1181	earn	2	0.00019770660340055358	1	0.000192789666473877
1182	boss	1	9.885330170027679e-05	2	0.000385579332947754
1183	rare	2	0.00019770660340055358	2	0.000385579332947754
1184	career.	2	0.00019770660340055358	1	0.000192789666473877
1185	china	3	0.0002965599051008304	1	0.000192789666473877
1186	brilliant	7	0.0006919731119019375	3	0.000578368999421631
1187	details	4	0.00039541320680110717	1	0.000192789666473877
1188	underwhelmed	2	0.00019770660340055358	1	0.000192789666473877
1189	discovered	2	0.00019770660340055358	1	0.000192789666473877
1190	shown.	2	0.00019770660340055358	1	0.000192789666473877
1191	still	15	0.0014827995255041518	8	0.001542317331791016
1192	pie	3	0.0002965599051008304	1	0.000192789666473877
1193	chain	2	0.00019770660340055358	1	0.000192789666473877
1194	overdub	2	0.00019770660340055358	1	0.000192789666473877
1195	fully	1	9.885330170027679e-05	2	0.000385579332947754
1196	underwear	4	0.00039541320680110717	1	0.000192789666473877
1197	wo	2	0.00019770660340055358	1	0.000192789666473877
1198	stuff	3	0.0002965599051008304	4	0.000771158665895508
1199	goldberg	2	0.00019770660340055358	1	0.000192789666473877
1200	engaged	2	0.00019770660340055358	1	0.000192789666473877
1201	actors	6	0.0005931198102016608	3	0.000578368999421631
1202	along	4	0.00039541320680110717	1	0.000192789666473877
1203	marcel	5	0.0004942665085013839	1	0.000192789666473877
1204	editing	1	9.885330170027679e-05	3	0.000578368999421631
1205	ex	4	0.00039541320680110717	1	0.000192789666473877
1206	began	2	0.00019770660340055358	1	0.000192789666473877
1207	wife	4	0.00039541320680110717	2	0.000385579332947754
1208	trying	3	0.0002965599051008304	3	0.000578368999421631
1209	lasagnes	2	0.00019770660340055358	1	0.000192789666473877
1210	eve	4	0.00039541320680110717	1	0.000192789666473877
1211	forgets	2	0.00019770660340055358	1	0.000192789666473877
1212	plot	8	0.0007908264136022143	10	0.00192789666473877
1213	elliot	2	0.00019770660340055358	1	0.000192789666473877
1214	actress	3	0.0002965599051008304	1	0.000192789666473877
1215	old	4	0.00039541320680110717	2	0.000385579332947754
1216	conviction	1	9.885330170027679e-05	2	0.000385579332947754
1217	animal	3	0.0002965599051008304	1	0.000192789666473877
1218	mum	3	0.0002965599051008304	1	0.000192789666473877
1219	specially	2	0.00019770660340055358	1	0.000192789666473877
1220	her-	3	0.0002965599051008304	1	0.000192789666473877
1221	jeremy	2	0.00019770660340055358	1	0.000192789666473877
1222	rid	2	0.00019770660340055358	1	0.000192789666473877
1223	time	29	0.002866745749308027	8	0.001542317331791016
1224	social	1	9.885330170027679e-05	2	0.000385579332947754
1225	most.	2	0.00019770660340055358	1	0.000192789666473877
1226	change	2	0.00019770660340055358	2	0.000385579332947754
1227	ethnically	2	0.00019770660340055358	1	0.000192789666473877
1228	reaction	2	0.00019770660340055358	1	0.000192789666473877
1229	surely	2	0.00019770660340055358	1	0.000192789666473877
1230	hard	4	0.00039541320680110717	4	0.000771158665895508
1231	vibrant	2	0.00019770660340055358	1	0.000192789666473877
1232	cross	2	0.00019770660340055358	1	0.000192789666473877
1233	bobby	1	9.885330170027679e-05	6	0.001156737998843262
1234	thinks	2	0.00019770660340055358	2	0.000385579332947754
1235	ruined	1	9.885330170027679e-05	2	0.000385579332947754
1236	decisions	2	0.00019770660340055358	1	0.000192789666473877
1237	secrets	2	0.00019770660340055358	2	0.000385579332947754
1238	parallel	3	0.0002965599051008304	1	0.000192789666473877
1239	personally	2	0.00019770660340055358	1	0.000192789666473877
1240	afraid	2	0.00019770660340055358	2	0.000385579332947754
1241	models	1	9.885330170027679e-05	2	0.000385579332947754
1242	causing	3	0.0002965599051008304	1	0.000192789666473877
1243	sweaty	3	0.0002965599051008304	1	0.000192789666473877
1244	character	18	0.0017793594306049821	8	0.001542317331791016
1245	aftershave	2	0.00019770660340055358	1	0.000192789666473877
1246	interact	2	0.00019770660340055358	1	0.000192789666473877
1247	feelings	7	0.0006919731119019375	2	0.000385579332947754
1248	harmless	2	0.00019770660340055358	1	0.000192789666473877
1249	act	1	9.885330170027679e-05	2	0.000385579332947754
1250	right	4	0.00039541320680110717	3	0.000578368999421631
1251	seems	4	0.00039541320680110717	2	0.000385579332947754
1252	ford	2	0.00019770660340055358	1	0.000192789666473877
1253	creating	2	0.00019770660340055358	1	0.000192789666473877
1254	doll	1	9.885330170027679e-05	3	0.000578368999421631
1255	tough	2	0.00019770660340055358	1	0.000192789666473877
1256	chander	2	0.00019770660340055358	1	0.000192789666473877
1257	aback	2	0.00019770660340055358	1	0.000192789666473877
1258	same	12	0.0011862396204033216	5	0.000963948332369385
1259	pickpockets	2	0.00019770660340055358	1	0.000192789666473877
1260	bust	2	0.00019770660340055358	1	0.000192789666473877
1261	conversation	2	0.00019770660340055358	1	0.000192789666473877
1262	mvp	3	0.0002965599051008304	1	0.000192789666473877
1263	hush-hush	2	0.00019770660340055358	1	0.000192789666473877
1264	accidently	2	0.00019770660340055358	1	0.000192789666473877
1265	amazingly	2	0.00019770660340055358	1	0.000192789666473877
1266	inconsistencies	2	0.00019770660340055358	1	0.000192789666473877
1267	internet	2	0.00019770660340055358	1	0.000192789666473877
1268	welcome	2	0.00019770660340055358	1	0.000192789666473877
1269	lets	3	0.0002965599051008304	1	0.000192789666473877
1270	virgin	2	0.00019770660340055358	1	0.000192789666473877
1271	panties	2	0.00019770660340055358	2	0.000385579332947754
1272	team	2	0.00019770660340055358	1	0.000192789666473877
1273	museum	4	0.00039541320680110717	1	0.000192789666473877
1274	living	2	0.00019770660340055358	1	0.000192789666473877
1275	wealthy	2	0.00019770660340055358	1	0.000192789666473877
1276	old.	2	0.00019770660340055358	1	0.000192789666473877
1277	belarus	1	9.885330170027679e-05	2	0.000385579332947754
1278	kicked	1	9.885330170027679e-05	2	0.000385579332947754
1279	acted	1	9.885330170027679e-05	3	0.000578368999421631
1280	risks	2	0.00019770660340055358	1	0.000192789666473877
1281	primarily	3	0.0002965599051008304	1	0.000192789666473877
1282	post	1	9.885330170027679e-05	2	0.000385579332947754
1283	crescendo	2	0.00019770660340055358	1	0.000192789666473877
1284	dejected	2	0.00019770660340055358	1	0.000192789666473877
1285	least	5	0.0004942665085013839	4	0.000771158665895508
1286	history	5	0.0004942665085013839	2	0.000385579332947754
1287	points	3	0.0002965599051008304	3	0.000578368999421631
1288	heard	2	0.00019770660340055358	1	0.000192789666473877
1289	palaeontologist	2	0.00019770660340055358	1	0.000192789666473877
1290	envelope	2	0.00019770660340055358	1	0.000192789666473877
1291	ends	4	0.00039541320680110717	3	0.000578368999421631
1292	critics	3	0.0002965599051008304	1	0.000192789666473877
1293	loud	2	0.00019770660340055358	1	0.000192789666473877
1294	speech	4	0.00039541320680110717	1	0.000192789666473877
1295	path	2	0.00019770660340055358	1	0.000192789666473877
1296	hit	3	0.0002965599051008304	1	0.000192789666473877
1297	comic	2	0.00019770660340055358	1	0.000192789666473877
1298	romantic	3	0.0002965599051008304	1	0.000192789666473877
1299	insists	3	0.0002965599051008304	2	0.000385579332947754
1300	leads	3	0.0002965599051008304	1	0.000192789666473877
1301	strangle	1	9.885330170027679e-05	2	0.000385579332947754
1302	flip-flop	1	9.885330170027679e-05	2	0.000385579332947754
1303	exasperating	1	9.885330170027679e-05	2	0.000385579332947754
1304	bother	2	0.00019770660340055358	1	0.000192789666473877
1305	future	6	0.0005931198102016608	2	0.000385579332947754
1306	'classic	2	0.00019770660340055358	1	0.000192789666473877
1307	needed	1	9.885330170027679e-05	2	0.000385579332947754
1308	eddies	2	0.00019770660340055358	1	0.000192789666473877
1309	heart	2	0.00019770660340055358	2	0.000385579332947754
1310	nonstop	2	0.00019770660340055358	1	0.000192789666473877
1311	shame	1	9.885330170027679e-05	2	0.000385579332947754
1312	tv	9	0.0008896797153024911	8	0.001542317331791016
1313	dozen	3	0.0002965599051008304	1	0.000192789666473877
1314	won	2	0.00019770660340055358	1	0.000192789666473877
1315	gellers	2	0.00019770660340055358	1	0.000192789666473877
1316	security	2	0.00019770660340055358	1	0.000192789666473877
1317	telephone	2	0.00019770660340055358	2	0.000385579332947754
1318	drama	1	9.885330170027679e-05	2	0.000385579332947754
1319	instances	2	0.00019770660340055358	1	0.000192789666473877
1320	lover	2	0.00019770660340055358	1	0.000192789666473877
1321	extensive	2	0.00019770660340055358	2	0.000385579332947754
1322	laughed	2	0.00019770660340055358	1	0.000192789666473877
1323	great.	2	0.00019770660340055358	1	0.000192789666473877
1324	were	16	0.0015816528272044287	3	0.000578368999421631
1325	develops	1	9.885330170027679e-05	2	0.000385579332947754
1326	no	2	0.00019770660340055358	1	0.000192789666473877
1327	revenge	4	0.00039541320680110717	1	0.000192789666473877
1328	mr	3	0.0002965599051008304	1	0.000192789666473877
1329	miss	2	0.00019770660340055358	1	0.000192789666473877
1330	doubt	2	0.00019770660340055358	1	0.000192789666473877
1331	kids	3	0.0002965599051008304	2	0.000385579332947754
1332	seriously.	2	0.00019770660340055358	1	0.000192789666473877
1333	sex	10	0.0009885330170027679	8	0.001542317331791016
1334	mind	4	0.00039541320680110717	1	0.000192789666473877
1335	imagines	1	9.885330170027679e-05	2	0.000385579332947754
1336	thoughts	2	0.00019770660340055358	1	0.000192789666473877
1337	care.	2	0.00019770660340055358	1	0.000192789666473877
1338	inthis	2	0.00019770660340055358	1	0.000192789666473877
1339	shiva	2	0.00019770660340055358	1	0.000192789666473877
1340	get	28	0.00276789244760775	8	0.001542317331791016
1341	arch	1	9.885330170027679e-05	2	0.000385579332947754
1342	humping	2	0.00019770660340055358	1	0.000192789666473877
1343	creativity	1	9.885330170027679e-05	2	0.000385579332947754
1344	using	3	0.0002965599051008304	1	0.000192789666473877
1345	cos	1	9.885330170027679e-05	3	0.000578368999421631
1346	live	2	0.00019770660340055358	2	0.000385579332947754
1347	choose	3	0.0002965599051008304	1	0.000192789666473877
1348	loss	2	0.00019770660340055358	1	0.000192789666473877
1349	drunk	3	0.0002965599051008304	1	0.000192789666473877
1350	forever	2	0.00019770660340055358	1	0.000192789666473877
1351	she	55	0.005436931593515224	31	0.005976479660690187
1352	do.	2	0.00019770660340055358	1	0.000192789666473877
1353	former	5	0.0004942665085013839	1	0.000192789666473877
1354	called	2	0.00019770660340055358	1	0.000192789666473877
1355	material	4	0.00039541320680110717	3	0.000578368999421631
1356	circle	2	0.00019770660340055358	1	0.000192789666473877
1357	committees	2	0.00019770660340055358	1	0.000192789666473877
1358	overshadowed	2	0.00019770660340055358	1	0.000192789666473877
1359	camera	3	0.0002965599051008304	1	0.000192789666473877
1360	present	4	0.00039541320680110717	1	0.000192789666473877
1361	substitute	2	0.00019770660340055358	1	0.000192789666473877
1362	opinion.	2	0.00019770660340055358	1	0.000192789666473877
1363	moments	7	0.0006919731119019375	4	0.000771158665895508
1364	allowed	2	0.00019770660340055358	1	0.000192789666473877
1365	pleas	1	9.885330170027679e-05	2	0.000385579332947754
1366	sperm	2	0.00019770660340055358	1	0.000192789666473877
1367	is	204	0.020166073546856466	74	0.014266435319066899
1368	energetic	2	0.00019770660340055358	1	0.000192789666473877
1369	store	3	0.0002965599051008304	1	0.000192789666473877
1370	birthday	6	0.0005931198102016608	2	0.000385579332947754
1371	show.	3	0.0002965599051008304	4	0.000771158665895508
1372	punchier	1	9.885330170027679e-05	2	0.000385579332947754
1373	burma	1	9.885330170027679e-05	2	0.000385579332947754
1374	cooking	2	0.00019770660340055358	1	0.000192789666473877
1375	moreven	2	0.00019770660340055358	1	0.000192789666473877
1376	weight	2	0.00019770660340055358	1	0.000192789666473877
1377	bonding	2	0.00019770660340055358	1	0.000192789666473877
1378	falling	2	0.00019770660340055358	1	0.000192789666473877
1379	dare	1	9.885330170027679e-05	2	0.000385579332947754
1380	episode	142	0.014037168841439305	42	0.008097165991902834
1381	says	4	0.00039541320680110717	1	0.000192789666473877
1382	information	1	9.885330170027679e-05	2	0.000385579332947754
1383	modern	2	0.00019770660340055358	1	0.000192789666473877
1384	planning	3	0.0002965599051008304	1	0.000192789666473877
1385	magic	2	0.00019770660340055358	1	0.000192789666473877
1386	enjoying	2	0.00019770660340055358	1	0.000192789666473877
1387	everybody	5	0.0004942665085013839	2	0.000385579332947754
1388	fantasy	4	0.00039541320680110717	1	0.000192789666473877
1389	sleeps	2	0.00019770660340055358	2	0.000385579332947754
1390	claims	2	0.00019770660340055358	1	0.000192789666473877
1391	years	12	0.0011862396204033216	8	0.001542317331791016
1392	visa-bill	2	0.00019770660340055358	1	0.000192789666473877
1393	imo	2	0.00019770660340055358	1	0.000192789666473877
1394	sweet	5	0.0004942665085013839	4	0.000771158665895508
1395	valentine	1	9.885330170027679e-05	2	0.000385579332947754
1396	say	3	0.0002965599051008304	5	0.000963948332369385
1397	ratting	2	0.00019770660340055358	1	0.000192789666473877
1398	par	2	0.00019770660340055358	1	0.000192789666473877
1399	goof	2	0.00019770660340055358	1	0.000192789666473877
1400	opportunity	1	9.885330170027679e-05	2	0.000385579332947754
1401	dumping	3	0.0002965599051008304	1	0.000192789666473877
1402	star	6	0.0005931198102016608	1	0.000192789666473877
1403	full	5	0.0004942665085013839	2	0.000385579332947754
1404	real-time	2	0.00019770660340055358	1	0.000192789666473877
1405	babies	2	0.00019770660340055358	1	0.000192789666473877
1406	helps	2	0.00019770660340055358	1	0.000192789666473877
1407	favourite	7	0.0006919731119019375	1	0.000192789666473877
1408	exception.	2	0.00019770660340055358	1	0.000192789666473877
1409	nice	11	0.0010873863187030447	1	0.000192789666473877
1410	grade	2	0.00019770660340055358	3	0.000578368999421631
1411	setting	2	0.00019770660340055358	4	0.000771158665895508
1412	discussions	1	9.885330170027679e-05	2	0.000385579332947754
1413	started	3	0.0002965599051008304	3	0.000578368999421631
1414	sending	2	0.00019770660340055358	1	0.000192789666473877
1415	pros	2	0.00019770660340055358	1	0.000192789666473877
1416	visit	4	0.00039541320680110717	1	0.000192789666473877
1417	anyone	2	0.00019770660340055358	2	0.000385579332947754
1418	argue	3	0.0002965599051008304	2	0.000385579332947754
1419	selfish	1	9.885330170027679e-05	2	0.000385579332947754
1420	far	5	0.0004942665085013839	5	0.000963948332369385
1421	impossible	2	0.00019770660340055358	1	0.000192789666473877
1422	syphilis	2	0.00019770660340055358	1	0.000192789666473877
1423	see.	2	0.00019770660340055358	1	0.000192789666473877
1424	goosebumps	2	0.00019770660340055358	1	0.000192789666473877
1425	morals	1	9.885330170027679e-05	2	0.000385579332947754
1426	kudrow	3	0.0002965599051008304	2	0.000385579332947754
1427	kicks	2	0.00019770660340055358	1	0.000192789666473877
1428	throws	1	9.885330170027679e-05	2	0.000385579332947754
1429	masterpiece	2	0.00019770660340055358	2	0.000385579332947754
1430	bounds	2	0.00019770660340055358	1	0.000192789666473877
1431	marga	1	9.885330170027679e-05	2	0.000385579332947754
1432	owner	2	0.00019770660340055358	1	0.000192789666473877
1433	barely	3	0.0002965599051008304	1	0.000192789666473877
1434	already	5	0.0004942665085013839	2	0.000385579332947754
1435	boring	2	0.00019770660340055358	6	0.001156737998843262
1436	inexperienced	2	0.00019770660340055358	1	0.000192789666473877
1437	fast	2	0.00019770660340055358	1	0.000192789666473877
1438	childishly	2	0.00019770660340055358	1	0.000192789666473877
1439	credit	2	0.00019770660340055358	1	0.000192789666473877
1440	pets	2	0.00019770660340055358	1	0.000192789666473877
