	Word	Frequency in Positive	Conditional of P(wi/positive)	Frequency in Negative	Conditional of P(wi/negative)
2041	in	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2042	funny.	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2043	poverty	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2044	said	2.6	0.00022326412145568208	2.6	0.0003871121434101602
2045	wars	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2046	quickly	3.6	0.0003091349374001752	2.6	0.0003871121434101602
2047	comedy	11.6	0.00099610146495612	3.6	0.000536001429337145
2048	father	7.6	0.0006526182011781476	3.6	0.000536001429337145
2049	understandably	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2050	prove	2.6	0.00022326412145568208	2.6	0.0003871121434101602
2051	agenda	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2052	pooed	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2053	screws	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2054	gould	2.6	0.00022326412145568208	2.6	0.0003871121434101602
2055	parts	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2056	broadcast	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2057	everything.	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2058	chaos	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2059	vixen	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2060	nipple	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2061	to	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2062	unspecified	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2063	burned	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2064	gunther	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2065	seen	5.6	0.00048087656928916137	3.6	0.000536001429337145
2066	may	2.6	0.00022326412145568208	2.6	0.0003871121434101602
2067	loyal	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2068	closure	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2069	writers	12.6	0.0010819722809006132	5.6	0.0008337800011911143
2070	casting	1.6	0.00013739330551118897	4.6	0.0006848907152641296
2071	feel	4.6	0.00039500575334466825	5.6	0.0008337800011911143
2072	reunion	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2073	overrated	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2074	russian😂	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2075	compact	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2076	powell	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2077	none,19	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2078	arrive	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2079	agree	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2080	shop	3.6	0.0003091349374001752	2.6	0.0003871121434101602
2081	childish	1.6	0.00013739330551118897	3.6	0.000536001429337145
2082	thread	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2083	soap	3.6	0.0003091349374001752	4.6	0.0006848907152641296
2084	space	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2085	cyber	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2086	worming	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2087	moves	5.6	0.00048087656928916137	1.6	0.00023822285748317554
2088	did	22.6	0.0019406804403455443	5.6	0.0008337800011911143
2089	help	3.6	0.0003091349374001752	2.6	0.0003871121434101602
2090	double	3.6	0.0003091349374001752	2.6	0.0003871121434101602
2091	argues	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2092	crushed	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2093	injury	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2094	appearances	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2095	ten	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2096	told	7.6	0.0006526182011781476	1.6	0.00023822285748317554
2097	dresses	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2098	audience	1.6	0.00013739330551118897	3.6	0.000536001429337145
2099	feels	3.6	0.0003091349374001752	2.6	0.0003871121434101602
2100	logistical	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2101	acknowledged	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2102	expressions	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2103	definitly	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2104	*	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2105	television.	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2106	moved	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2107	bing	2.6	0.00022326412145568208	2.6	0.0003871121434101602
2108	occasions	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2109	thinking	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2110	fun	10.6	0.0009102306490116269	2.6	0.0003871121434101602
2111	extended	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2112	bombshell	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2113	ceremony	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2114	self	1.6	0.00013739330551118897	3.6	0.000536001429337145
2115	inside	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2116	there	16.6	0.0014254555446785856	8.6	0.0012804478589720685
2117	brings	2.6	0.00022326412145568208	2.6	0.0003871121434101602
2118	dark	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2119	priorities	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2120	discuss	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2121	grandmother	2.6	0.00022326412145568208	3.6	0.000536001429337145
2122	couples	2.6	0.00022326412145568208	2.6	0.0003871121434101602
2123	be	42.6	0.0036580967592354063	18.6	0.0027693407182419155
2124	granted	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2125	overall	4.6	0.00039500575334466825	3.6	0.000536001429337145
2126	ryan	4.6	0.00039500575334466825	1.6	0.00023822285748317554
2127	n't	63.6	0.005461383894069762	33.6	0.005002680007146686
2128	reruns-	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2129	amazing	5.6	0.00048087656928916137	2.6	0.0003871121434101602
2130	ultra	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2131	grit	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2132	funny.1.	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2133	slew	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2134	changed	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2135	when	44.6	0.0038298383911243928	11.6	0.0017271157167530226
2136	sexual	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2137	swiss	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2138	alas	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2139	😏	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2140	average	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2141	sake.	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2142	loved	12.6	0.0010819722809006132	2.6	0.0003871121434101602
2143	dinner	6.6	0.0005667473852336545	2.6	0.0003871121434101602
2144	eyes	2.6	0.00022326412145568208	2.6	0.0003871121434101602
2145	kick	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2146	purpose	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2147	friend	10.6	0.0009102306490116269	2.6	0.0003871121434101602
2148	last	8.6	0.0007384890171226407	3.6	0.000536001429337145
2149	season	13.6	0.0011678430968451062	6.6	0.000982669287118099
2150	pseudo-poetical	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2151	anything	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2152	levels	1.6	0.00013739330551118897	3.6	0.000536001429337145
2153	caterer	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2154	fair	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2155	alcoholic	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2156	particular	1.6	0.00013739330551118897	3.6	0.000536001429337145
2157	delivered	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2158	possibly	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2159	harder	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2160	seeing	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2161	hurt	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2162	operates	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2163	watches	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2164	clash	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2165	pens	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2166	secretary	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2167	problems	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2168	tonight	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2169	play	3.6	0.0003091349374001752	2.6	0.0003871121434101602
2170	accommodating	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2171	bogey	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2172	definitely	4.6	0.00039500575334466825	2.6	0.0003871121434101602
2173	over-bloated	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2174	funny	48.6	0.004173321654902365	7.6	0.0011315585730450838
2175	played	1.6	0.00013739330551118897	4.6	0.0006848907152641296
2176	carel	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2177	asleep.	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2178	twenty	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2179	fine	5.6	0.00048087656928916137	1.6	0.00023822285748317554
2180	fresh	4.6	0.00039500575334466825	1.6	0.00023822285748317554
2181	aired	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2182	easier	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2183	noticed	2.6	0.00022326412145568208	2.6	0.0003871121434101602
2184	adaptation	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2185	beginning.	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2186	wall	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2187	locked	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2188	lasted	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2189	can	11.6	0.00099610146495612	10.6	0.0015782264308260379
2190	had	24.6	0.0021124220722345305	7.6	0.0011315585730450838
2191	dilemma	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2192	thoughtful	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2193	back	10.6	0.0009102306490116269	3.6	0.000536001429337145
2194	advice	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2195	serves	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2196	pacino	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2197	demonstration	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2198	windmills	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2199	meet	3.6	0.0003091349374001752	4.6	0.0006848907152641296
2200	decided	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2201	lives	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2202	surgeon	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2203	drives	2.6	0.00022326412145568208	4.6	0.0006848907152641296
2204	them.	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2205	fictional	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2206	generalized	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2207	helping	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2208	virginity	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2209	made	10.6	0.0009102306490116269	3.6	0.000536001429337145
2210	turned	2.6	0.00022326412145568208	3.6	0.000536001429337145
2211	confident	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2212	wedding	10.6	0.0009102306490116269	2.6	0.0003871121434101602
2213	vulnerable	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2214	ark	2.6	0.00022326412145568208	2.6	0.0003871121434101602
2215	obviously	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2216	asking	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2217	cupboard.	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2218	wine	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2219	physical	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2220	weekend	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2221	obsessed	1.6	0.00013739330551118897	3.6	0.000536001429337145
2222	hate	2.6	0.00022326412145568208	7.6	0.0011315585730450838
2223	sense	3.6	0.0003091349374001752	2.6	0.0003871121434101602
2224	treatment	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2225	human	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2226	brothers	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2227	pain-in-the-bum	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2228	innocent	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2229	bullies	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2230	outsider	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2231	chandler's.	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2232	awkward	3.6	0.0003091349374001752	2.6	0.0003871121434101602
2233	piece	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2234	wears	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2235	shooting	2.6	0.00022326412145568208	2.6	0.0003871121434101602
2236	jam	4.6	0.00039500575334466825	1.6	0.00023822285748317554
2237	leaps	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2238	lighted	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2239	media	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2240	girl	10.6	0.0009102306490116269	5.6	0.0008337800011911143
2241	instead	2.6	0.00022326412145568208	2.6	0.0003871121434101602
2242	indebted	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2243	couple	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2244	weakness	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2245	barry	7.6	0.0006526182011781476	1.6	0.00023822285748317554
2246	fav	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2247	himself	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2248	pollinates	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2249	take	6.6	0.0005667473852336545	3.6	0.000536001429337145
2250	happiness	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2251	situation	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2252	we	20.6	0.001768938808456558	6.6	0.000982669287118099
2253	topics	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2254	break	4.6	0.00039500575334466825	1.6	0.00023822285748317554
2255	shining	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2256	hhhhh	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2257	broken	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2258	lost	4.6	0.00039500575334466825	1.6	0.00023822285748317554
2259	front	3.6	0.0003091349374001752	2.6	0.0003871121434101602
2260	most	9.6	0.0008243598330671338	4.6	0.0006848907152641296
2261	isac	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2262	people.	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2263	banging	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2264	finds	5.6	0.00048087656928916137	1.6	0.00023822285748317554
2265	americans	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2266	reading	2.6	0.00022326412145568208	2.6	0.0003871121434101602
2267	whistle	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2268	interest	1.6	0.00013739330551118897	3.6	0.000536001429337145
2269	lose	3.6	0.0003091349374001752	2.6	0.0003871121434101602
2270	figured	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2271	as	9.6	0.0008243598330671338	3.6	0.000536001429337145
2272	tape	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2273	monkeys	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2274	pillows	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2275	mark	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2276	likes	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2277	third	1.6	0.00013739330551118897	3.6	0.000536001429337145
2278	joe-	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2279	where	30.6	0.0026276469679014894	3.6	0.000536001429337145
2280	jack	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2281	chandlers	3.6	0.0003091349374001752	2.6	0.0003871121434101602
2282	kind	3.6	0.0003091349374001752	2.6	0.0003871121434101602
2283	dope	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2284	concerns	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2285	held	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2286	nutcase.	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2287	confidence	2.6	0.00022326412145568208	2.6	0.0003871121434101602
2288	about.	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2289	tour	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2290	twin	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2291	meets	4.6	0.00039500575334466825	1.6	0.00023822285748317554
2292	friends	52.6	0.004516804918680338	20.6	0.003067119290095885
2293	beans	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2294	free	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2295	shower	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2296	anniston	2.6	0.00022326412145568208	5.6	0.0008337800011911143
2297	sordid	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2298	medicine.	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2299	bus	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2300	dress.	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2301	na	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2302	jewish	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2303	prom	4.6	0.00039500575334466825	1.6	0.00023822285748317554
2304	extremely	2.6	0.00022326412145568208	2.6	0.0003871121434101602
2305	about	4.6	0.00039500575334466825	2.6	0.0003871121434101602
2306	nicely	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2307	name	3.6	0.0003091349374001752	5.6	0.0008337800011911143
2308	shine	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2309	strong	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2310	introduction	2.6	0.00022326412145568208	3.6	0.000536001429337145
2311	animals	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2312	selling	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2313	buyer	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2314	bank	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2315	sitcom	6.6	0.0005667473852336545	1.6	0.00023822285748317554
2316	order	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2317	of	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2318	disappointed	2.6	0.00022326412145568208	2.6	0.0003871121434101602
2319	everywhere	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2320	electricity	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2321	room	6.6	0.0005667473852336545	1.6	0.00023822285748317554
2322	background	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2323	roommate	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2324	mustache	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2325	hold	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2326	laughter	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2327	long	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2328	feminist	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2329	age	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2330	understand	2.6	0.00022326412145568208	4.6	0.0006848907152641296
2331	automatically	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2332	cherry	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2333	'll	4.6	0.00039500575334466825	1.6	0.00023822285748317554
2334	wandering	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2335	happen	4.6	0.00039500575334466825	1.6	0.00023822285748317554
2336	truth	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2337	remarkable	5.6	0.00048087656928916137	1.6	0.00023822285748317554
2338	accept	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2339	al	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2340	unrequited	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2341	easily	3.6	0.0003091349374001752	2.6	0.0003871121434101602
2342	expression	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2343	met	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2344	client	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2345	fixed	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2346	explain	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2347	reruns	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2348	spent	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2349	acts	1.6	0.00013739330551118897	3.6	0.000536001429337145
2350	sister	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2351	someone	4.6	0.00039500575334466825	5.6	0.0008337800011911143
2352	happening	4.6	0.00039500575334466825	1.6	0.00023822285748317554
2353	atm	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2354	learning	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2355	bloomingdale	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2356	music	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2357	allegedly	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2358	director	2.6	0.00022326412145568208	2.6	0.0003871121434101602
2359	guy	18.6	0.0015971971765675718	6.6	0.000982669287118099
2360	that	19.6	0.001683067992512065	8.6	0.0012804478589720685
2361	happened	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2362	poor	5.6	0.00048087656928916137	3.6	0.000536001429337145
2363	pretending	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2364	gullible	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2365	fail	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2366	passionate	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2367	weirdest	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2368	spends	4.6	0.00039500575334466825	1.6	0.00023822285748317554
2369	closet	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2370	understand.	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2371	liners	1.6	0.00013739330551118897	5.6	0.0008337800011911143
2372	mathew	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2373	helped	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2374	pick	4.6	0.00039500575334466825	1.6	0.00023822285748317554
2375	empty	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2376	individual	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2377	attention	3.6	0.0003091349374001752	2.6	0.0003871121434101602
2378	tall	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2379	manual	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2380	holiday	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2381	neighbour	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2382	thanksgiving	4.6	0.00039500575334466825	1.6	0.00023822285748317554
2383	didnt	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2384	search	1.6	0.00013739330551118897	4.6	0.0006848907152641296
2385	paragraph	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2386	hilarity	4.6	0.00039500575334466825	1.6	0.00023822285748317554
2387	pheobe	1.6	0.00013739330551118897	3.6	0.000536001429337145
2388	husband	1.6	0.00013739330551118897	3.6	0.000536001429337145
2389	zoo	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2390	her	87.6	0.007522283476737596	42.6	0.006342683580489549
2391	ridiculous	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2392	movie	7.6	0.0006526182011781476	2.6	0.0003871121434101602
2393	immature	2.6	0.00022326412145568208	2.6	0.0003871121434101602
2394	massage	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2395	structure	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2396	cap	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2397	rob	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2398	10-12	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2399	smoking	4.6	0.00039500575334466825	1.6	0.00023822285748317554
2400	apple	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2401	sick	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2402	resonates	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2403	marching	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2404	dressing	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2405	isolates	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2406	late	2.6	0.00022326412145568208	2.6	0.0003871121434101602
2407	day	2.6	0.00022326412145568208	3.6	0.000536001429337145
2408	portrayed	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2409	preparing	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2410	coffee	4.6	0.00039500575334466825	3.6	0.000536001429337145
2411	revised	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2412	mayhem	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2413	bracelet	4.6	0.00039500575334466825	1.6	0.00023822285748317554
2414	younger	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2415	greenstein	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2416	bored	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2417	true	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2418	jennifer	2.6	0.00022326412145568208	4.6	0.0006848907152641296
2419	scripts	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2420	more	22.6	0.0019406804403455443	10.6	0.0015782264308260379
2421	lines	4.6	0.00039500575334466825	4.6	0.0006848907152641296
2422	growing	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2423	forward	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2424	complaining	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2425	terms	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2426	rule	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2427	chubby	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2428	lmao	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2429	extreme	1.6	0.00013739330551118897	2.6	0.0003871121434101602
2430	maybe	5.6	0.00048087656928916137	2.6	0.0003871121434101602
2431	bringing	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2432	stop	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2433	possible	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2434	disapproval	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2435	lothario	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2436	actor	5.6	0.00048087656928916137	4.6	0.0006848907152641296
2437	event	2.6	0.00022326412145568208	3.6	0.000536001429337145
2438	interview	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2439	narrative	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2440	enjoyed	3.6	0.0003091349374001752	1.6	0.00023822285748317554
2441	dressed	3.6	0.0003091349374001752	2.6	0.0003871121434101602
2442	gives	3.6	0.0003091349374001752	2.6	0.0003871121434101602
2443	-the	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2444	mr.	2.6	0.00022326412145568208	1.6	0.00023822285748317554
2445	funnier	2.6	0.00022326412145568208	1.6	0.00023822285748317554
